[2011/07/18 Mon 10:41:21] Check Leaks ===================================================>
Memory Stay ------> 0x100fc538 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x100fc518 (size  26, <Unknown>:0   )
Memory Stay ------> 0x100f45e8 (size  38, <Unknown>:0   )
Memory Stay ------> 0x10034520 (size  17, <Unknown>:0   )
Memory Stay ------> 0x10030568 (size  19, <Unknown>:0   )
Memory Stay ------> 0x1002c530 (size  17, <Unknown>:0   )
Memory Stay ------> 0x100285b8 (size  16, <Unknown>:0   )
Memory Stay ------> 0x1001c5f8 (size  27, <Unknown>:0   )
Memory Stay ------> 0x100185d8 (size  55, <Unknown>:0   )
Memory Stay ------> 0x10010590 (size  12, <Unknown>:0   )
Memory Stay ------> 0x100105f0 (size  16, <Unknown>:0   )
Memory Stay ------> 0x100105d0 (size  28, <Unknown>:0   )
Memory Stay ------> 0x100105a0 (size  37, <Unknown>:0   )
Memory Stay ------> 0x10010570 (size  28, <Unknown>:0   )
Memory Stay ------> 0x103406b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032c628 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10334660 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103306c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d0648 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103286d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d8680 (size  57, <Unknown>:0   )
Memory Stay ------> 0x102d8638 (size  63, <Unknown>:0   )
Memory Stay ------> 0x10320670 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10320660 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10320648 (size  14, <Unknown>:0   )
Memory Stay ------> 0x103186b8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103186a8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10318690 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10314610 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103106a8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10304688 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10300610 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fc6d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fc6c0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f0600 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102ec678 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102ec668 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102ec650 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e86e0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e46c0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e46a8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e4690 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e46e0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102c4600 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102c0640 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bc680 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b86c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b0600 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102ac640 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a46d8 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x102a46b8 (size  23, <Unknown>:0   )
Memory Stay ------> 0x102a0638 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1029c618 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102906e8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028c6c8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102886e8 (size  22, <Unknown>:0   )
Memory Stay ------> 0x102746a0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10274680 (size  24, <Unknown>:0   )
Memory Stay ------> 0x10260628 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10260600 (size  36, <Unknown>:0   )
Memory Stay ------> 0x10264630 (size  52, ../../common/cmr_setting_element.cpp:59  )
Memory Stay ------> 0x1011c6b8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x101146a0 (size  20, <Unknown>:0   )
Memory Stay ------> 0x101106f8 (size  25, <Unknown>:0   )
Memory Stay ------> 0x1010c6f0 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1010c6d8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1010c6c0 (size  18, <Unknown>:0   )
Memory Stay ------> 0x101046e8 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x101046b8 (size  38, <Unknown>:0   )
Memory Stay ------> 0x100f4618 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x100f06d0 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x100f06a8 (size  29, <Unknown>:0   )
Memory Stay ------> 0x1003c6e0 (size  16, <Unknown>:0   )
Memory Stay ------> 0x1003c6b8 (size  29, <Unknown>:0   )
Memory Stay ------> 0x10038620 (size  48, <Unknown>:0   )
Memory Stay ------> 0x10034650 (size  48, <Unknown>:0   )
Memory Stay ------> 0x10030698 (size  48, <Unknown>:0   )
Memory Stay ------> 0x1002c660 (size  14, <Unknown>:0   )
Memory Stay ------> 0x100286e8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10018618 (size  56, <Unknown>:0   )
Memory Stay ------> 0x10014688 (size  21, <Unknown>:0   )
Memory Stay ------> 0x103407e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032c750 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10334788 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103307f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d0770 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103287f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102c8788 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10314740 (size  14, <Unknown>:0   )
Memory Stay ------> 0x103107d8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1030c780 (size  12, <Unknown>:0   )
Memory Stay ------> 0x1030c770 (size  12, <Unknown>:0   )
Memory Stay ------> 0x1030c760 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10300740 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102fc7f8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e47d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e4788 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e4748 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e4770 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e4730 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e4758 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e4718 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e47b8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e47a0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e4700 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1010c708 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102c4740 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102c0780 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bc7c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b4700 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b0740 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102ac780 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a8720 (size  82, <Unknown>:0   )
Memory Stay ------> 0x102a0768 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1029c748 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10298728 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10294708 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028c7f8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10288708 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x102847c0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10284798 (size  30, <Unknown>:0   )
Memory Stay ------> 0x1027c788 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1027c760 (size  30, <Unknown>:0   )
Memory Stay ------> 0x10268758 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10268738 (size  25, <Unknown>:0   )
Memory Stay ------> 0x1025c778 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x101247d0 (size  40, <Unknown>:0   )
Memory Stay ------> 0x101207d0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x101207a8 (size  29, <Unknown>:0   )
Memory Stay ------> 0x1011c7e8 (size  29, <Unknown>:0   )
Memory Stay ------> 0x10118720 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x10118700 (size  28, <Unknown>:0   )
Memory Stay ------> 0x101147d0 (size  20, <Unknown>:0   )
Memory Stay ------> 0x100fc7d0 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x100fc7a0 (size  38, <Unknown>:0   )
Memory Stay ------> 0x100f8778 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x100f8750 (size  35, <Unknown>:0   )
Memory Stay ------> 0x10024780 (size  12, <Unknown>:0   )
Memory Stay ------> 0x100347a0 (size  41, <Unknown>:0   )
Memory Stay ------> 0x100307e8 (size  49, <Unknown>:0   )
Memory Stay ------> 0x1002c790 (size  17, <Unknown>:0   )
Memory Stay ------> 0x1002c7a8 (size  17, <Unknown>:0   )
Memory Stay ------> 0x10024768 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1001c730 (size  26, <Unknown>:0   )
Memory Stay ------> 0x100147d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x100147c0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10010720 (size  32, <Unknown>:0   )
Memory Stay ------> 0x1032c878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103348b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d0898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102c88b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d48e0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102d48d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102d88f8 (size  55, <Unknown>:0   )
Memory Stay ------> 0x102d4890 (size  56, <Unknown>:0   )
Memory Stay ------> 0x10314870 (size  12, <Unknown>:0   )
Memory Stay ------> 0x1030c8a8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10308818 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103048f0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103048e0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103048d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f88f0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e0890 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e0878 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e0860 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102c4880 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102c08c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b8800 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b4840 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b0880 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102ac8c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a8890 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102a0898 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1029c878 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10298858 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10294838 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10290818 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10278848 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10278820 (size  35, <Unknown>:0   )
Memory Stay ------> 0x10270820 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10270800 (size  25, <Unknown>:0   )
Memory Stay ------> 0x102608a8 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10260888 (size  25, <Unknown>:0   )
Memory Stay ------> 0x102648d0 (size  52, ../../common/cmr_setting_element.cpp:59  )
Memory Stay ------> 0x10264898 (size  47, <Unknown>:0   )
Memory Stay ------> 0x10124800 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10118890 (size  29, <Unknown>:0   )
Memory Stay ------> 0x10118870 (size  27, <Unknown>:0   )
Memory Stay ------> 0x10110830 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10100878 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10100848 (size  41, <Unknown>:0   )
Memory Stay ------> 0x100f48c0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x100f4880 (size  57, <Unknown>:0   )
Memory Stay ------> 0x1003c858 (size   8, ../../../export/include/sysserv/sysipc_handle.h:47  )
Memory Stay ------> 0x100348e8 (size  25, <Unknown>:0   )
Memory Stay ------> 0x1002c8d8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10028830 (size  33, <Unknown>:0   )
Memory Stay ------> 0x10028818 (size  16, <Unknown>:0   )
Memory Stay ------> 0x100248a8 (size  42, <Unknown>:0   )
Memory Stay ------> 0x10020890 (size 1080, ../../agents/../common/cmr_agent.h:166 )
Memory Stay ------> 0x10020878 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1001c8a8 (size  56, <Unknown>:0   )
Memory Stay ------> 0x1001c870 (size  48, <Unknown>:0   )
Memory Stay ------> 0x10018888 (size  48, <Unknown>:0   )
Memory Stay ------> 0x10010860 (size 512, <Unknown>:0   )
Memory Stay ------> 0x10340908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032c9a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103349d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10330918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d09c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10328920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102c89d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dc9f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103249b0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103209f8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103209e8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103209d0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x103149a8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10314998 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10310908 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10308948 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10300988 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f8900 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f8910 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f0960 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102ec9f0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102ec9d8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e8948 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e8938 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e8928 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e4900 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102c49c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bc900 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b8940 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b4980 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b09c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a89c8 (size  25, <Unknown>:0   )
Memory Stay ------> 0x102a49f0 (size  30, <Unknown>:0   )
Memory Stay ------> 0x102a49b8 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x102a4998 (size  28, <Unknown>:0   )
Memory Stay ------> 0x102a4960 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x102a4940 (size  23, <Unknown>:0   )
Memory Stay ------> 0x102a09c8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1029c9a8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10298988 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10294968 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10290948 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028c928 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10288988 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10288968 (size  21, <Unknown>:0   )
Memory Stay ------> 0x1027c9e8 (size  30, <Unknown>:0   )
Memory Stay ------> 0x10274920 (size  52, ../../common/cmr_setting_element.cpp:59  )
Memory Stay ------> 0x10274900 (size  25, <Unknown>:0   )
Memory Stay ------> 0x1026c9b0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x102609f0 (size  28, <Unknown>:0   )
Memory Stay ------> 0x102689d8 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x102689b8 (size  22, <Unknown>:0   )
Memory Stay ------> 0x1025c9f8 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1025c9d8 (size  22, <Unknown>:0   )
Memory Stay ------> 0x1011c928 (size  20, <Unknown>:0   )
Memory Stay ------> 0x101189d0 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x10114900 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10110960 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1010c948 (size  18, <Unknown>:0   )
Memory Stay ------> 0x101089c0 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10104980 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x10104950 (size  38, <Unknown>:0   )
Memory Stay ------> 0x100f89d8 (size  39, <Unknown>:0   )
Memory Stay ------> 0x100f0968 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x100f0938 (size  38, <Unknown>:0   )
Memory Stay ------> 0x10030938 (size  28, <Unknown>:0   )
Memory Stay ------> 0x10028970 (size  18, <Unknown>:0   )
Memory Stay ------> 0x100189d8 (size  40, <Unknown>:0   )
Memory Stay ------> 0x10014930 (size  56, <Unknown>:0   )
Memory Stay ------> 0x10014900 (size  37, <Unknown>:0   )
Memory Stay ------> 0x10340a30 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032cac8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10330a40 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d0af8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d0ae8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10328a48 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dca30 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dca20 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dca10 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dca00 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102d8a50 (size  73, <Unknown>:0   )
Memory Stay ------> 0x10324af8 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10324ae0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1031ca40 (size 384, <Unknown>:0   )
Memory Stay ------> 0x10318a40 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10318a30 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10318a18 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10314ad0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10310a40 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10310a30 (size  12, <Unknown>:0   )
Memory Stay ------> 0x1030caf0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10308a78 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10304a18 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10300ab8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102fca60 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fca50 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fca40 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102eca00 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e8a70 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102c0a00 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bca40 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b8a80 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b4ac0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102aca00 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a4a18 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102a0af8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1029cad8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10298ab8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10294a98 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10290a78 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028ca58 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10284a48 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10284a20 (size  30, <Unknown>:0   )
Memory Stay ------> 0x1027ca10 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10278ad0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10278aa8 (size  34, <Unknown>:0   )
Memory Stay ------> 0x10270aa0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10270a80 (size  23, <Unknown>:0   )
Memory Stay ------> 0x10260ab0 (size  28, <Unknown>:0   )
Memory Stay ------> 0x10260a90 (size  21, <Unknown>:0   )
Memory Stay ------> 0x10260a60 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10260a40 (size  22, <Unknown>:0   )
Memory Stay ------> 0x10260a10 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10124a88 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10124a60 (size  31, <Unknown>:0   )
Memory Stay ------> 0x10120a58 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10120a30 (size  31, <Unknown>:0   )
